,algorithim,confidence_interval,bool
2157,p2,0.15846300000000002,True
2158,p2,0.280722,True
2159,p2,0.0192711,True
2160,p2,0.00632508,
2161,p2,0.00805373,True
2162,p2,0.169234,True
2163,p2,0.0999839,True
2164,p2,0.060973,True
2165,p2,0.275935,True
2166,p2,0.332461,True
2167,p2,0.175718,True
2168,p2,0.38133,
2169,p2,0.211766,
2170,p2,0.302219,False
2171,p2,0.30640700000000004,False
2172,p2,0.0780597,
2173,p2,0.00791928,True
2174,p2,0.157523,True
2175,p2,0.163551,True
2176,p2,0.00990646,False
2177,p2,0.114182,
2178,p2,0.180562,True
2179,p2,0.0212636,True
2180,p2,0.174703,True
2181,p2,0.347646,True
2182,p2,0.10336,True
2183,p2,0.190569,
2184,p2,0.0595762,True
2185,p2,0.156296,True
2186,p2,0.24203400000000005,True
2187,p2,0.167256,True
2188,p2,0.270648,True
2189,p2,0.209852,True
2190,p2,0.137174,True
2191,p2,0.106684,
2192,p2,0.136113,
2193,p2,0.0125914,True
2194,p2,0.0559794,True
2195,p2,0.235193,True
2196,p2,0.159842,
2197,p2,0.104293,True
2198,p2,0.192558,True
2199,p2,0.0470908,True
2200,p2,0.0240993,False
2201,p2,0.216163,True
2202,p2,0.149064,True
2203,p2,0.286059,False
2204,p2,0.00872303,True
2205,p2,0.01592,
2206,p2,0.325898,True
2207,p2,0.043513,
2208,p2,0.0736435,True
2209,p2,0.000921636,True
2210,p2,0.0103252,True
2211,p2,0.191218,True
2212,p2,0.0606024,False
2213,p2,0.032961800000000006,True
2214,p2,0.115138,False
2215,p2,0.18822,True
2216,p2,0.0589017,False
2217,p2,0.189158,True
2218,p2,0.086272,
2219,p2,0.0507918,False
2220,p2,0.177538,True
2221,p2,0.120946,True
2222,p2,0.237311,False
2223,p2,0.112846,False
2224,p2,0.114147,
2225,p2,0.0682347,True
2226,p2,0.13902799999999998,True
2227,p2,0.028417900000000006,True
2228,p2,0.110723,True
2229,p2,0.415374,False
2230,p2,0.14995,
2231,p2,0.0665055,True
2232,p2,0.077254,True
2233,p2,0.0263061,True
2234,p2,0.00706346,True
2235,p2,0.000995901,True
2236,p2,0.166364,True
2237,p2,0.10539,True
2238,p2,0.107405,
2239,p2,0.136852,
2240,p2,0.017933900000000003,True
2241,p2,0.149544,
2242,p2,0.00141312,False
2243,p2,0.100571,True
2244,p2,0.290268,
2245,p2,0.245797,
2246,p2,0.273392,True
2247,p2,0.0668802,
2248,p2,0.0168491,
2249,p2,0.381836,
2250,p2,0.316456,True
2251,p2,0.178671,
2252,p2,0.113434,True
2253,p2,0.187928,
2254,p2,0.0651992,
2255,p2,0.21845100000000006,True
2256,p2,0.0166952,True
2257,p2,0.0159226,True
2258,p2,0.123141,True
2259,p2,0.186537,True
2260,p2,0.169496,True
2261,p2,0.00037008,True
2262,p2,0.195218,False
2263,p2,0.00701167,
2264,p2,0.032489,True
2265,p2,0.122019,True
2266,p2,0.0743578,True
2267,p2,0.263581,False
2268,p2,0.0237699,False
2269,p2,0.120358,True
2270,p2,0.154946,True
2271,p2,0.105166,False
2272,p2,0.314608,True
2273,p2,0.022811,False
2274,p2,0.181336,False
2275,p2,0.201358,True
2276,p2,0.198361,True
2277,p2,0.0481999,
2278,p2,0.035215,True
2279,p2,0.014819999999999996,True
2280,p2,0.00708731,True
2281,p2,0.157929,
2282,p2,0.014025799999999998,False
2283,p2,0.0526323,False
2284,p2,0.31154,False
2285,p2,0.05248,True
2286,p2,0.101565,True
2287,p2,0.0500091,
2288,p2,0.170451,True
2289,p2,0.0014059,
2290,p2,0.139994,False
2291,p2,0.00100064,False
2292,p2,0.164133,True
2293,p2,0.0687175,
2294,p2,0.121094,True
2295,p2,0.0139902,True
2296,p2,0.334947,True
2297,p2,0.217079,True
2298,p2,0.158555,True
2299,p2,0.414002,True
2300,p2,0.0208154,
2301,p2,0.0954866,True
2302,p2,0.0610165,
2303,p2,0.07826749999999999,True
2304,p2,0.0198476,True
2305,p2,0.132138,True
2306,p2,0.33622,
2307,p2,0.0875033,True
2308,p2,0.15249400000000002,True
2309,p2,0.196476,
2310,p2,0.125912,False
2311,p2,0.226564,True
2312,p2,0.177531,True
2313,p2,0.197861,False
2314,p2,0.00533452,True
2315,p2,0.0629591,
2316,p2,0.312632,True
2317,p2,0.149706,True
2318,p2,0.0257207,True
2319,p2,0.0711398,True
2320,p2,0.106102,True
2321,p2,0.317617,False
2322,p2,0.0890854,True
2323,p2,0.159441,False
2324,p2,0.252238,True
2325,p2,0.0016768,True
2326,p2,0.105208,False
2327,p2,0.0519278,True
2328,p2,0.142204,
2329,p2,0.15541300000000002,True
2330,p2,0.152662,True
2331,p2,0.0912339,
2332,p2,0.0474176,
2333,p2,0.362861,
2334,p2,0.180335,False
2335,p2,0.161442,True
2336,p2,4.62967e-05,False
2337,p2,0.00908435,True
2338,p2,0.132449,True
2339,p2,0.20055,True
2340,p2,0.317196,False
2341,p2,0.0570909,True
2342,p2,0.142073,
2343,p2,0.33705300000000005,True
2344,p2,0.376574,False
2345,p2,0.0151996,
2346,p2,0.15321,False
2347,p2,0.14995,True
2348,p2,0.111159,
2349,p2,0.24404,
2350,p2,0.0338986,
2351,p2,0.00838837,False
2352,p2,0.19856,True
2353,p2,0.0180398,False
2354,p2,0.092227,True
2355,p2,0.0890217,True
2356,p2,0.186168,True
2357,p2,0.207779,False
2358,p2,0.131295,False
2359,p2,0.0329991,False
2360,p2,0.104831,False
2361,p2,0.217306,
2362,p2,0.317235,
2363,p2,0.178884,False
2364,p2,0.0266582,False
2365,p2,0.33705300000000005,False
2366,p2,0.0235257,
2367,p2,0.117397,False
2368,p2,0.122812,
2369,p2,0.0962421,
2370,p2,0.156581,True
2371,p2,0.00233085,True
2372,p2,0.00405697,
2373,p2,0.0535313,True
2374,p2,0.14794000000000002,True
2375,p2,0.24539,True
2376,p2,0.467678,True
2377,p2,0.049995300000000006,
2378,p2,0.0902912,True
2379,p2,0.402815,True
2380,p2,0.00891939,False
2381,p2,0.0289096,
2382,p2,0.193093,False
2383,p2,0.17189300000000002,True
2384,p2,0.194044,True
2385,p2,0.00183635,
2386,p2,0.193654,True
2387,p2,0.24886,True
2388,p2,0.160329,True
2389,p2,0.104116,True
2390,p2,0.252706,False
2391,p2,0.075089,True
2392,p2,0.252706,
2393,p2,0.0230563,
2394,p2,0.193654,True
2395,p2,0.223325,True
2396,p2,0.00304359,True
2397,p2,0.00875751,False
2398,p2,0.136602,
2399,p2,0.168747,True
2400,p2,0.203651,
2401,p2,0.0385365,True
2402,p2,0.133534,True
2403,p2,0.0567331,False
2404,p2,0.0595259,
2405,p2,0.0251195,True
2406,p2,0.0420412,True
2407,p2,0.000159621,True
2408,p2,0.0362215,True
2409,p2,0.0918664,True
2410,p2,0.0443484,True
2411,p2,0.116442,True
2412,p2,0.0441198,True
2413,p2,0.181082,True
2414,p2,0.271929,False
2415,p2,0.0200891,
2416,p2,0.0200891,True
2417,p2,0.271929,True
2418,p2,0.255917,True
2419,p2,0.204177,True
2420,p2,0.13718699999999998,True
2421,p2,6.229489999999999e-05,True
2422,p2,0.112479,True
2423,p2,0.364997,True
2424,p2,0.264844,
2425,p2,0.214145,True
2426,p2,0.0285185,True
2427,p2,0.201358,True
2428,p2,0.0973859,True
2429,p2,0.29569,True
2430,p2,0.144431,True
2431,p2,0.229352,True
2432,p2,0.0974556,True
2433,p2,0.245773,
2434,p2,0.105033,False
2435,p2,0.0528495,True
2436,p2,0.0601072,True
2437,p2,0.0494795,True
2438,p2,0.00739748,True
2439,p2,0.052724,True
2440,p2,0.103912,
2441,p2,0.29569,True
2442,p2,0.17852300000000002,True
2443,p2,0.140007,True
2444,p2,0.0914294,
2445,p2,6.78061e-05,
2446,p2,0.053281,False
2447,p2,0.26558200000000004,True
2448,p2,0.291956,True
2449,p2,0.190503,True
2450,p2,0.256433,True
2451,p2,0.247621,False
2452,p2,0.228792,True
2453,p2,0.048038300000000006,True
2454,p2,0.120345,True
2455,p2,0.0423119,
2456,p2,0.0261931,True
2457,p2,0.07056710000000001,False
2458,p2,0.0446025,True
2459,p2,0.374223,True
2460,p2,0.140682,True
2461,p2,0.117003,False
2462,p2,0.0426494,
2463,p2,0.115034,True
2464,p2,0.08355,
2465,p2,0.00704296,False
2466,p2,0.18261,True
2467,p2,0.345298,
2468,p2,0.0923181,True
2469,p2,0.08778810000000001,True
2470,p2,0.159935,False
2471,p2,0.202862,True
2472,p2,0.049561900000000006,True
2473,p2,0.18989,True
2474,p2,0.0367077,True
2475,p2,0.08231820000000001,True
2476,p2,0.166151,True
2477,p2,0.158395,True
2478,p2,0.261233,
2479,p2,0.27454,True
2480,p2,0.0444618,True
2481,p2,0.13431700000000002,True
2482,p2,0.141241,True
2483,p2,0.017133900000000004,
2484,p2,0.194867,True
2485,p2,0.0369271,
2486,p2,0.219323,True
2487,p2,0.061604499999999986,True
2488,p2,0.257447,True
2489,p2,0.130726,
2490,p2,0.0336933,True
2491,p2,0.120358,True
2492,p2,0.17139300000000002,
2493,p2,0.213642,True
2494,p2,0.209852,True
2495,p2,0.0367389,False
2496,p2,0.13061099999999998,
2497,p2,0.0407829,True
2498,p2,0.339251,False
2499,p2,0.31913600000000003,False
2500,p2,0.0983133,True
2501,p2,0.186642,True
2502,p2,0.0901799,
2503,p2,0.180461,True
2504,p2,0.0624797,True
2505,p2,0.08349880000000001,False
2506,p2,0.0505658,False
2507,p2,0.0597065,True
2508,p2,0.197314,
2509,p2,0.343666,True
2510,p2,0.019287400000000003,True
2511,p2,0.30780100000000005,True
2512,p2,0.0172398,True
2513,p2,0.16285,
2514,p2,0.173252,True
2515,p2,0.203578,True
2516,p2,0.016894799999999998,
2517,p2,0.112943,True
2518,p2,0.335774,True
2519,p2,0.271916,True
2520,p2,0.306612,
2521,p2,0.081125,True
2522,p2,0.061604499999999986,True
2523,p2,0.0946019,True
2524,p2,0.07665280000000001,True
2525,p2,0.167373,True
2526,p2,0.184657,True
2527,p2,0.0939402,True
2528,p2,0.194207,True
2529,p2,0.0251195,True
2530,p2,0.243297,False
2531,p2,0.241929,True
2532,p2,0.288684,True
2533,p2,0.276095,
2534,p2,0.00583442,True
2535,p2,0.231573,True
2536,p2,0.22935100000000005,True
2537,p2,0.184897,
2538,p2,0.0950952,True
2539,p2,0.15950899999999998,True
2540,p2,0.0279066,False
2541,p2,0.22715,True
2542,p2,0.347609,True
2543,p2,0.119256,
2544,p2,0.192031,True
2545,p2,0.102931,True
2546,p2,0.30576,True
2547,p2,0.033643900000000004,True
2548,p2,0.100844,True
2549,p2,0.0806985,True
2550,p2,0.155566,True
2551,p2,0.107511,True
2552,p2,0.28865,True
2553,p2,0.140798,True
2554,p2,0.140798,True
2555,p2,0.260738,True
2556,p2,0.014109899999999996,
2557,p2,0.0701398,True
2558,p2,0.157927,True
2559,p2,0.0592408,True
2560,p2,0.049995300000000006,True
2561,p2,0.197021,True
2562,p2,0.173745,True
2563,p2,0.27273400000000003,True
2564,p2,0.00490635,
2565,p2,0.294827,True
2566,p2,0.0444618,False
2567,p2,0.112753,False
2568,p2,0.219721,True
2569,p2,0.21783,True
2570,p2,0.219904,True
2571,p2,0.142204,
2572,p2,0.206749,True
2573,p2,0.0605742,True
2574,p2,0.390222,True
2575,p2,0.273428,True
2576,p2,0.0187591,True
2577,p2,0.0741,True
2578,p2,0.218783,True
2579,p2,0.0364766,True
2580,p2,0.16038,True
2581,p2,0.05239590000000001,True
2582,p2,0.169744,True
2583,p2,0.0819414,True
2584,p2,0.000113129,True
2585,p2,0.06782250000000001,True
2586,p2,0.0916151,True
2587,p2,0.05271519999999999,
2588,p2,0.219721,True
2589,p2,0.0270259,True
2590,p2,0.0955238,True
2591,p2,0.0693617,True
2592,p2,0.309535,True
2593,p2,0.245773,True
2594,p2,0.325106,True
2595,p2,0.00105698,False
2596,p2,0.000152999,
2597,p2,0.153096,
2598,p2,0.190503,True
2599,p2,0.325106,True
2600,p2,0.0881427,True
2601,p2,0.0185703,True
2602,p2,0.197021,True
2603,p2,0.120853,True
2604,p2,0.0703834,
2605,p2,0.0355131,True
2606,p2,0.27273400000000003,False
2607,p2,0.113798,True
2608,p2,0.075101,True
2609,p2,0.112704,
2610,p2,0.064897,False
2611,p2,0.304759,False
2612,p2,0.221864,True
2613,p2,0.00492039,True
2614,p2,0.0210845,True
2615,p2,0.105703,False
2616,p2,0.0462126,
2617,p2,0.122978,True
2618,p2,0.464816,True
2619,p2,0.28717800000000004,True
2620,p2,0.0628667,
2621,p2,0.224817,True
2622,p2,0.00314271,False
2623,p2,0.00849262,True
2624,p2,0.198358,True
2625,p2,0.0061063,True
2626,p2,0.258049,
2627,p2,0.0567396,True
2628,p2,0.0274944,
2629,p2,0.08349880000000001,True
2630,p2,0.151248,False
2631,p2,0.243192,True
2632,p2,0.136245,
2633,p2,0.196414,True
2634,p2,0.300435,
2635,p2,0.115916,
2636,p2,0.0862406,True
2637,p2,0.368566,True
2638,p2,0.13061099999999998,False
2639,p2,0.164088,False
2640,p2,0.17139300000000002,True
2641,p2,0.199482,
2642,p2,0.339251,True
2643,p2,0.140516,False
2644,p2,0.390678,True
2645,p2,0.16593,True
2646,p2,0.154396,True
2647,p2,0.226954,
2648,p2,0.0035225,True
2649,p2,0.0306664,True
2650,p2,0.0251876,True
2651,p2,0.0654616,True
2652,p2,0.27165500000000004,
2653,p2,0.0353461,
2654,p2,0.00304359,False
2655,p2,0.317365,True
2656,p2,0.00118563,
2657,p2,0.0323503,
2658,p2,0.312026,False
2659,p2,0.09147360000000003,False
2660,p2,0.00314271,True
2661,p2,0.0603586,True
2662,p2,0.0603649,
2663,p2,0.112943,True
2664,p2,0.207056,True
2665,p2,0.201478,True
2666,p2,0.300292,True
2667,p2,0.121488,True
2668,p2,0.108124,
2669,p2,0.152445,
2670,p2,0.312823,True
2671,p2,0.229903,True
2672,p2,0.111175,
2673,p2,0.0159499,False
2674,p2,0.119682,True
2675,p2,0.16285,True
2676,p2,0.0115837,True
2677,p2,5.6448500000000014e-05,
2678,p2,0.00417722,True
2679,p2,0.166246,True
2680,p2,0.255033,True
2681,p2,0.0575651,True
2682,p2,0.055527199999999985,True
2683,p2,0.154594,False
2684,p2,0.0939402,True
2685,p2,7.657020000000001e-05,False
2686,p2,0.0423191,True
2687,p2,0.0287747,True
2688,p2,0.0294728,False
2689,p2,0.00213902,True
2690,p2,0.175257,True
2691,p2,0.241929,True
2692,p2,0.251546,True
2693,p2,0.128705,True
2694,p2,0.223067,True
2695,p2,0.148001,True
2696,p2,0.432158,True
2697,p2,0.18121,True
2698,p2,0.013243,True
2699,p2,0.13718699999999998,True
2700,p2,0.151406,True
2701,p2,0.08336879999999999,True
2702,p2,0.219256,True
2703,p2,0.138523,True
2704,p2,0.0724159,False
2705,p2,0.151047,True
2706,p2,0.128352,False
2707,p2,0.223522,False
2708,p2,0.100988,True
2709,p2,0.157677,True
2710,p2,0.052979999999999985,False
2711,p2,0.260504,
2712,p2,0.192031,
2713,p2,0.103223,
2714,p2,0.450944,
2715,p2,0.012763,True
2716,p2,0.297402,True
2717,p2,0.179918,True
2718,p2,0.11179,False
2719,p2,0.0527413,True
2720,p2,0.163946,True
2721,p2,0.0102187,False
2722,p2,0.161184,True
2723,p2,0.08144889999999999,True
2724,p2,0.0388962,True
2725,p2,0.0529559,True
2726,p2,0.286985,
2727,p2,0.15541300000000002,False
2728,p2,0.165638,
2729,p2,0.148215,
2730,p2,0.110658,False
2731,p2,0.0583653,True
2732,p2,0.136012,True
2733,p2,0.237961,
2734,p2,0.246488,
2735,p2,0.30085100000000004,True
2736,p2,0.157182,True
2737,p2,0.14218499999999998,False
2738,p2,0.16506300000000002,True
2739,p2,0.110056,
2740,p2,0.0591918,True
2741,p2,0.197513,True
2742,p2,0.015031999999999997,True
2743,p2,0.00389721,True
2744,p2,0.0164243,False
2745,p2,0.13264,True
2746,p2,0.4375270000000001,True
2747,p2,0.103842,True
2748,p2,0.0216961,True
2749,p2,0.00290219,
2750,p2,0.330401,True
2751,p2,0.08937089999999999,
2752,p2,0.151047,False
2753,p2,0.155034,True
2754,p2,0.025949700000000003,True
2755,p2,0.0693617,True
2756,p2,0.338642,
2757,p2,0.0815972,True
2758,p2,0.296069,
2759,p2,0.279802,True
2760,p2,2.33591e-05,True
2761,p2,0.0761865,True
2762,p2,0.0466921,False
2763,p2,0.082898,True
2764,p2,0.39826,
2765,p2,0.17808800000000002,False
2766,p2,0.306525,True
2767,p2,0.224269,False
2768,p2,0.172844,True
2769,p2,0.08615249999999999,True
2770,p2,0.314886,
2771,p2,0.280802,
2772,p2,0.064897,False
2773,p2,0.10578,True
2774,p2,0.232079,True
2775,p2,0.131113,True
2776,p2,0.00451824,True
2777,p2,0.258803,True
2778,p2,0.154515,True
2779,p2,0.0493291,True
2780,p2,0.109168,True
2781,p2,0.141094,True
2782,p2,0.00194777,True
2783,p2,0.0166414,True
2784,p2,0.194251,True
2785,p2,0.220731,True
2786,p2,0.07689910000000001,False
2787,p2,0.227716,True
2788,p2,0.117508,
2789,p2,0.154254,True
2790,p2,0.0237914,
2791,p2,0.264522,True
2792,p2,0.110054,True
2793,p2,0.2442,False
2794,p2,0.113956,True
2795,p2,0.0922775,True
2796,p2,0.0121121,True
2797,p2,0.0512653,True
2798,p2,0.128899,True
2799,p2,0.0455186,True
2800,p2,0.128128,True
2801,p2,0.145358,False
2802,p2,0.0566269,
2803,p2,0.095718,
2804,p2,0.0878003,True
2805,p2,0.112676,False
2806,p2,0.0477737,
2807,p2,0.072632,True
2808,p2,0.130268,True
2809,p2,0.282301,True
2810,p2,0.00467251,
2811,p2,0.006790300000000001,
2812,p2,0.032492200000000006,True
2813,p2,0.0869808,True
2814,p2,0.176478,True
2815,p2,0.00860027,True
2816,p2,0.114314,False
2817,p2,0.25153000000000003,True
2818,p2,0.0999631,True
2819,p2,0.250837,True
2820,p2,0.381098,True
2821,p2,0.0760119,
2822,p2,0.129114,True
2823,p2,0.27317600000000003,True
2824,p2,0.153126,True
2825,p2,0.0857637,True
2826,p2,0.157192,True
2827,p2,0.13481600000000002,True
2828,p2,0.102305,True
2829,p2,0.103708,True
2830,p2,0.35246,
2831,p2,0.278355,True
2832,p2,0.0505118,True
2833,p2,1.00288e-05,False
2834,p2,0.08642489999999999,True
2835,p2,0.181351,True
2836,p2,0.174765,False
2837,p2,0.260562,False
2838,p2,0.0766367,False
2839,p2,0.0351495,True
2840,p2,0.059623,
2841,p2,0.210839,
2842,p2,0.06616260000000003,True
2843,p2,0.115752,True
2844,p2,0.020596700000000003,True
2845,p2,0.0382535,True
2846,p2,0.0350592,False
2847,p2,0.0147717,True
2848,p2,0.214715,True
2849,p2,0.0115837,True
2850,p2,0.270188,True
2851,p2,0.00479425,
2852,p2,0.207458,True
2853,p2,0.17522,True
2854,p2,0.174269,True
2855,p2,0.00313446,True
2856,p2,0.249943,True
2857,p2,0.26355,True
2858,p2,0.18809,True
2859,p2,0.13076,True
2860,p2,0.0871498,True
2861,p2,0.15104,True
2862,p2,0.0808222,True
2863,p2,0.054855,True
2864,p2,0.0424076,
2865,p2,0.07633530000000001,True
2866,p2,0.0207581,True
2867,p2,0.108382,True
2868,p2,0.00331366,True
2869,p2,0.0195223,True
2870,p2,0.15281,True
2871,p2,0.204082,False
2872,p2,0.130252,False
2873,p2,0.0836288,True
2874,p2,0.269287,True
2875,p2,0.16095299999999998,
2876,p2,0.304836,False
2877,p2,0.231428,False
2878,p2,0.107901,True
2879,p2,0.038062300000000014,True
2880,p2,0.197486,True
2881,p2,0.00079285,True
2882,p2,0.14132999999999998,False
2883,p2,0.26313400000000003,
2884,p2,0.029053,True
2885,p2,0.0544311,True
2886,p2,0.270226,
2887,p2,0.0950892,True
2888,p2,0.08583819999999999,True
2889,p2,0.16550299999999998,True
2890,p2,0.0879591,
2891,p2,0.00222849,True
2892,p2,0.207835,False
2893,p2,0.13364700000000002,False
2894,p2,0.010084,False
2895,p2,0.252417,True
2896,p2,0.234458,False
2897,p2,0.338884,True
2898,p2,0.19595,
2899,p2,0.335997,True
2900,p2,0.00894166,
2901,p2,0.06275449999999999,True
2902,p2,1.44895e-05,True
2903,p2,0.308261,True
2904,p2,0.0270404,True
2905,p2,0.0262057,True
2906,p2,0.146336,True
2907,p2,0.282017,True
2908,p2,0.114876,True
2909,p2,0.0121919,True
2910,p2,0.044680800000000014,True
2911,p2,0.00807261,True
2912,p2,0.416478,True
2913,p2,0.0047664,True
2914,p2,0.370726,
2915,p2,0.06058350000000001,False
2916,p2,0.0204054,True
2917,p2,0.368137,
2918,p2,0.182782,False
2919,p2,0.0259341,True
2920,p2,0.0402906,True
2921,p2,0.000439221,True
2922,p2,0.00118563,False
2923,p2,0.117566,False
2924,p2,0.00475356,True
2925,p2,0.07141439999999999,True
2926,p2,0.115349,False
2927,p2,0.0486524,False
2928,p2,0.197858,True
2929,p2,0.0149016,False
2930,p2,0.0529559,True
2931,p2,0.215967,True
2932,p2,0.180264,True
2933,p2,0.0245351,True
2934,p2,0.275225,True
2935,p2,0.101286,True
2936,p2,0.17244600000000002,False
2937,p2,0.0485901,True
2938,p2,0.189782,
2939,p2,0.24065300000000006,True
2940,p2,0.210975,False
2941,p2,0.104451,False
2942,p2,0.0417194,
2943,p2,0.0166414,
2944,p2,0.229799,False
2945,p2,0.390413,True
2946,p2,0.0206333,True
2947,p2,0.195558,True
2948,p2,0.028942400000000007,True
2949,p2,0.193905,True
2950,p2,0.17368499999999998,
2951,p2,0.0866594,True
2952,p2,0.110748,True
2953,p2,0.00560474,True
2954,p2,0.334853,False
2955,p2,0.0498742,True
2956,p2,0.331268,True
2957,p2,0.0971829,True
2958,p2,0.0628992,True
2959,p2,0.298622,True
2960,p2,0.082606,False
2961,p2,0.13771,True
2962,p2,0.119475,
2963,p2,0.0115469,True
2964,p2,0.261854,True
2965,p2,0.0143766,True
2966,p2,0.00794163,True
2967,p2,0.351104,True
2968,p2,0.233891,False
2969,p2,0.0593786,False
2970,p2,0.0235416,True
2971,p2,0.155147,True
2972,p2,0.121779,True
2973,p2,0.371282,True
2974,p2,0.142274,True
2975,p2,0.0288311,True
2976,p2,0.0423191,False
2977,p2,0.127969,True
2978,p2,0.0242893,True
2979,p2,0.0282903,True
2980,p2,0.000547053,True
2981,p2,0.052724,False
2982,p2,0.0211264,True
2983,p2,0.0513506,True
2984,p2,0.105282,True
2985,p2,0.058204999999999986,False
2986,p2,0.289288,False
2987,p2,0.171222,True
2988,p2,0.262271,True
2989,p2,0.0539014,True
2990,p2,0.07420539999999999,True
2991,p2,0.114368,False
2992,p2,0.0225,True
2993,p2,0.064831,False
2994,p2,0.0272706,
2995,p2,0.0543356,False
2996,p2,0.20274,
2997,p2,0.053515,True
2998,p2,0.0942456,
2999,p2,0.138546,True
3000,p2,0.175583,
3001,p2,0.248664,True
3002,p2,0.091661,True
3003,p2,0.214556,
3004,p2,0.39171,True
3005,p2,0.0240992,True
3006,p2,0.16076,True
3007,p2,0.083091,True
3008,p2,0.0847658,
3009,p2,0.083749,False
3010,p2,0.162655,True
3011,p2,0.181279,
3012,p2,0.0947852,True
3013,p2,0.13264,False
3014,p2,0.167173,True
3015,p2,0.177318,True
3016,p2,0.0951679,True
3017,p2,0.058788,True
3018,p2,0.202444,True
3019,p2,0.344588,True
3020,p2,0.158595,True
3021,p2,0.0188769,False
3022,p2,0.00362638,True
3023,p2,0.0890102,True
3024,p2,0.0657058,
3025,p2,0.0599052,True
3026,p2,0.126131,True
3027,p2,0.28823000000000004,True
3028,p2,0.001248,False
3029,p2,0.00632139,False
3030,p2,0.027929400000000004,True
3031,p2,0.174497,True
3032,p2,0.00249478,True
3033,p2,0.0433385,False
3034,p2,0.0808077,True
3035,p2,0.254884,True
3036,p2,0.0291296,False
3037,p2,0.130948,True
3038,p2,0.038299,True
3039,p2,0.07643539999999999,True
3040,p2,0.050971,True
3041,p2,0.0711481,True
3042,p2,0.204882,
3043,p2,0.118769,True
3044,p2,0.222126,True
3045,p2,0.00361083,True
3046,p2,0.34065700000000004,True
3047,p2,0.187055,False
3048,p2,0.252781,True
3049,p2,0.115744,False
3050,p2,0.159672,False
3051,p2,0.356398,True
3052,p2,0.0701135,True
3053,p2,0.107383,
3054,p2,0.052511400000000014,True
3055,p2,0.0841339,False
3056,p2,0.0121854,
3057,p2,0.269656,True
3058,p2,0.118089,True
3059,p2,0.154652,True
3060,p2,0.31705300000000003,True
3061,p2,0.196769,True
3062,p2,0.254717,
3063,p2,0.0196626,
3064,p2,0.0819151,True
3065,p2,0.221409,False
3066,p2,0.00222834,True
3067,p2,0.0732773,False
3068,p2,0.142993,
3069,p2,0.377077,
3070,p2,0.00838287,False
3071,p2,0.142288,False
3072,p2,0.0254353,True
3073,p2,0.139346,True
3074,p2,0.117402,False
3075,p2,0.256198,False
3076,p2,0.101834,
3077,p2,0.175652,True
3078,p2,0.164826,
3079,p2,0.378812,
3080,p2,0.389959,True
3081,p2,0.17741300000000002,True
3082,p2,0.044718199999999986,True
3083,p2,0.12954200000000002,True
3084,p2,0.025948,True
3085,p2,0.430624,True
3086,p2,0.0950952,True
3087,p2,0.121375,True
3088,p2,0.0386645,False
3089,p2,0.069457,
3090,p2,0.048031800000000006,True
3091,p2,0.153126,True
3092,p2,0.126897,True
3093,p2,0.084253,True
3094,p2,0.0598951,True
3095,p2,0.418483,False
3096,p2,0.219661,
3097,p2,0.334929,True
3098,p2,0.172844,True
3099,p2,0.098727,
3100,p2,0.241152,True
3101,p2,0.12329,False
3102,p2,0.150672,True
3103,p2,0.232641,False
3104,p2,0.200407,True
3105,p2,0.189712,True
3106,p2,0.0186644,True
3107,p2,0.00894347,
3108,p2,0.0308057,False
3109,p2,0.118622,False
3110,p2,0.17815699999999998,True
3111,p2,0.0106825,True
3112,p2,0.0195169,False
3113,p2,0.111647,True
3114,p2,0.0207273,True
3115,p2,0.000511773,True
3116,p2,0.0192036,True
3117,p2,0.000116907,True
3118,p2,0.105031,
3119,p2,0.225482,True
3120,p2,0.07442869999999999,True
3121,p2,0.0540553,False
3122,p2,0.15048699999999998,False
3123,p2,0.0177303,True
3124,p2,0.0835133,True
3125,p2,0.178887,False
3126,p2,0.0681793,True
3127,p2,0.167853,True
3128,p2,0.218252,False
3129,p2,0.0163009,True
3130,p2,0.05722080000000001,False
3131,p2,0.0526946,
3132,p2,0.201966,True
3133,p2,0.127717,True
3134,p2,0.04182,True
3135,p2,0.187158,True
3136,p2,0.164555,
3137,p2,0.262302,False
3138,p2,0.258786,True
3139,p2,0.236075,False
3140,p2,0.0689789,True
3141,p2,0.126978,True
3142,p2,0.0826516,True
3143,p2,0.0513347,False
3144,p2,0.191789,True
3145,p2,0.4880140000000001,True
3146,p2,0.16593,True
3147,p2,0.149391,True
3148,p2,0.0285149,False
3149,p2,0.0886346,False
3150,p2,0.0945421,True
3151,p2,0.0110368,
3152,p2,0.201566,True
3153,p2,0.0391802,True
3154,p2,0.0573062,True
3155,p2,0.314673,True
3156,p2,0.129683,False
3157,p2,0.12898099999999998,False
3158,p2,0.15143299999999998,False
3159,p2,0.132928,True
3160,p2,0.189312,True
3161,p2,0.0949184,False
3162,p2,0.0716653,True
3163,p2,0.0253809,True
3164,p2,0.105834,
3165,p2,0.16408699999999998,True
3166,p2,0.114042,True
3167,p2,0.2796,False
3168,p2,0.281429,False
3169,p2,0.112413,True
3170,p2,0.059437,True
3171,p2,0.14849600000000002,True
3172,p2,0.0478542,True
3173,p2,0.0303612,True
3174,p2,0.224556,True
3175,p2,0.0730794,True
3176,p2,0.0899203,False
3177,p2,0.0773733,False
3178,p2,0.27910100000000004,True
3179,p2,0.0275871,True
3180,p2,0.10148,True
3181,p2,0.156339,False
